,Компания,Модель,Комплектация,Тип кузова,Трансмиссия,Штат продажи,Состояние,Пробег,Цвет,Интерьер,Продавец,Оценочная стоимость,Цена продажи,День продажи,Месяц продажи,Год продажи
331321,Ford,F-150,XLT,SuperCrew,automatic,mi,24.0,113109.0,red,gray,stratford hyundai,11350.0,10200.0,Thu,Feb,2015.0
331324,Ford,F-150,XL,Regular Cab,automatic,va,28.0,102544.0,white,gray,drivetime,5675.0,6000.0,Thu,Feb,2015.0
331325,Ford,F-150,XLT,SuperCrew,automatic,ca,24.0,127409.0,gray,gray,redline remarketing,9150.0,8800.0,Wed,Feb,2015.0
331597,Ford,F-150,Lariat,SuperCrew,automatic,wa,32.0,119302.0,gray,tan,lexus of tacoma at fife,11050.0,13100.0,Wed,Feb,2015.0
331598,Ford,F-150,Lariat,SuperCrew,automatic,fl,42.0,95129.0,white,tan,sam galloway ford lincoln,9825.0,12100.0,Tue,Feb,2015.0
331605,Ford,F-150,XLT,SuperCrew,automatic,co,26.0,118460.0,gray,gray,dt inventory,9325.0,7400.0,Wed,Feb,2015.0
331804,Ford,F-150,XLT,SuperCrew,automatic,ca,3.0,139863.0,white,gray,tradewinds remarketing,7425.0,8500.0,Thu,Feb,2015.0
331808,Ford,F-150,XLT,SuperCab,automatic,mn,2.0,98328.0,blue,gray,ge fleet services for itself/servicer,8025.0,5900.0,Thu,Feb,2015.0
331954,Ford,F-150,Lariat,SuperCrew,automatic,co,19.0,133727.0,green,beige,federal asset remarketing services,8225.0,7200.0,Wed,Feb,2015.0
331956,Ford,F-150,XLT,SuperCrew,automatic,pa,29.0,57752.0,brown,brown,1 cochran of monroeville,8075.0,7500.0,Wed,Mar,2015.0
331957,Ford,F-150,Lariat,SuperCrew,automatic,wa,2.0,102450.0,black,black,xcar inc,9300.0,11500.0,Wed,Mar,2015.0
331960,Ford,F-150,XLT,Regular Cab,automatic,fl,28.0,200155.0,red,gray,autonation ford bradenton,2375.0,2700.0,Tue,Feb,2015.0
332403,Ford,F-150,XLT,Extended Cab,automatic,wa,39.0,170931.0,green,brown,milam mazda,2250.0,2400.0,Wed,Feb,2015.0
332455,Ford,F-150,XL,Regular Cab,automatic,mi,4.0,9460.0,white,gray,u-haul,18050.0,18400.0,Thu,Feb,2015.0
332456,Ford,F-150,XL,Regular Cab,automatic,ca,46.0,4196.0,white,gray,u-haul,18450.0,19600.0,Thu,Feb,2015.0
332457,Ford,F-150,XL,Regular Cab,automatic,ca,4.0,5456.0,white,gray,u-haul,18350.0,19100.0,Thu,Feb,2015.0
332458,Ford,F-150,STX,Regular Cab,automatic,mi,37.0,11844.0,white,gray,u-haul,17700.0,18500.0,Thu,Feb,2015.0
332459,Ford,F-150,XL,Regular Cab,automatic,in,48.0,9028.0,white,gray,u-haul,18100.0,17800.0,Thu,Feb,2015.0
332460,Ford,F-150,XL,Regular Cab,automatic,ca,28.0,9443.0,white,gray,u-haul,17900.0,18400.0,Thu,Mar,2015.0
332461,Ford,F-150,XLT,SuperCrew,automatic,pa,48.0,12703.0,white,gray,hyundai st constant,29000.0,25500.0,Wed,Feb,2015.0
332462,Ford,F-150,XL,Regular Cab,automatic,ca,35.0,8756.0,white,gray,u-haul,18100.0,18200.0,Thu,Feb,2015.0
332463,Ford,F-150,XL,Regular Cab,automatic,ca,41.0,4971.0,white,gray,u-haul,18400.0,18000.0,Thu,Feb,2015.0
332464,Ford,F-150,XL,Regular Cab,automatic,az,42.0,8849.0,white,gray,u-haul technical center,18100.0,18100.0,Thu,Feb,2015.0
332465,Ford,F-150,XL,Regular Cab,automatic,mi,5.0,10810.0,white,gray,u-haul,17950.0,18900.0,Thu,Feb,2015.0
332466,Ford,F-150,XL,Regular Cab,automatic,az,36.0,7150.0,white,gray,u-haul technical center,18250.0,17800.0,Thu,Feb,2015.0
332467,Ford,F-150,XL,Regular Cab,automatic,az,43.0,5117.0,white,gray,u-haul technical center,18400.0,18200.0,Thu,Feb,2015.0
332468,Ford,F-150,XL,Regular Cab,automatic,ca,4.0,12654.0,white,gray,u-haul,17800.0,18900.0,Thu,Feb,2015.0
332469,Ford,F-150,XL,Regular Cab,automatic,ca,39.0,7026.0,white,gray,u-haul,18250.0,19500.0,Thu,Feb,2015.0
332470,Ford,F-150,XL,Regular Cab,automatic,mi,4.0,7805.0,white,gray,u-haul,18200.0,17700.0,Thu,Feb,2015.0
332471,Ford,F-150,XL,Regular Cab,automatic,az,4.0,7340.0,white,gray,u-haul technical center,18200.0,18000.0,Thu,Feb,2015.0
332472,Ford,F-150,XL,Regular Cab,automatic,mi,35.0,11729.0,white,gray,u-haul,17900.0,17400.0,Thu,Feb,2015.0
332474,Ford,F-150,XL,Regular Cab,automatic,in,5.0,7769.0,white,gray,u-haul,18200.0,17900.0,Thu,Feb,2015.0
332475,Ford,F-150,XL,Regular Cab,automatic,az,46.0,8197.0,white,gray,u-haul technical center,18150.0,18200.0,Thu,Feb,2015.0
332476,Ford,F-150,XL,Regular Cab,automatic,ca,34.0,9396.0,white,gray,u-haul,18050.0,18300.0,Thu,Feb,2015.0
332478,Ford,F-150,XL,Regular Cab,automatic,in,44.0,8250.0,white,gray,u-haul,18150.0,18300.0,Thu,Feb,2015.0
332479,Ford,F-150,XL,Regular Cab,automatic,mi,34.0,13460.0,white,gray,u-haul,17750.0,17500.0,Thu,Feb,2015.0
332480,Ford,F-150,XL,Regular Cab,automatic,fl,45.0,3547.0,white,gray,ford motor credit company llc,18500.0,20700.0,Wed,Mar,2015.0
332481,Ford,F-150,XL,Regular Cab,automatic,in,34.0,5639.0,white,gray,u-haul,18350.0,17800.0,Thu,Feb,2015.0
332482,Ford,F-150,XL,Regular Cab,automatic,mi,48.0,15622.0,white,gray,u-haul,17600.0,17900.0,Thu,Feb,2015.0
332484,Ford,F-150,XLT,SuperCrew,automatic,tn,49.0,15313.0,gray,gray,midtown motors,28800.0,25600.0,Wed,Feb,2015.0
332485,Ford,F-150,XLT,SuperCrew,automatic,tn,5.0,9721.0,white,gray,midtown motors,29300.0,26000.0,Wed,Feb,2015.0
332486,Ford,F-150,XLT,SuperCrew,automatic,tn,47.0,14351.0,silver,gray,midtown motors,28900.0,25800.0,Wed,Feb,2015.0
332487,Ford,F-150,XLT,SuperCab,automatic,pa,35.0,19771.0,gray,gray,t. james motorsports llc,25400.0,31200.0,Wed,Feb,2015.0
332489,Ford,F-150,XLT,SuperCab,automatic,tn,47.0,13776.0,white,gray,midtown motors,26200.0,23900.0,Wed,Feb,2015.0
332490,Ford,F-150,XLT,SuperCrew,automatic,wa,46.0,7509.0,white,gray,xcar inc,29500.0,26600.0,Wed,Feb,2015.0
332491,Ford,F-150,XLT,SuperCrew,automatic,ut,35.0,17411.0,white,gray,excell auto center,26800.0,28500.0,Wed,Feb,2015.0
332492,Ford,F-150,XLT,SuperCrew,automatic,tn,36.0,15586.0,black,gray,midtown motors,26900.0,27200.0,Wed,Feb,2015.0
332493,Ford,F-150,XLT,SuperCrew,automatic,tn,5.0,19400.0,white,gray,midtown motors,26800.0,25900.0,Wed,Feb,2015.0
332494,Ford,F-150,XLT,SuperCrew,automatic,tn,47.0,18603.0,black,gray,midtown motors,28500.0,25700.0,Wed,Feb,2015.0
332496,Ford,F-150,Limited,SuperCrew,automatic,ca,45.0,12095.0,white,blue,zeibak auto trading,40400.0,41000.0,Wed,Feb,2015.0
332497,Ford,F-150,XLT,SuperCrew,automatic,tn,5.0,13446.0,white,gray,midtown motors,27000.0,25800.0,Wed,Feb,2015.0
332498,Ford,F-150,XLT,SuperCrew,automatic,mi,47.0,22075.0,red,gray,stratford hyundai,26900.0,27700.0,Thu,Feb,2015.0
332499,Ford,F-150,XLT,SuperCrew,automatic,tn,44.0,13679.0,gray,gray,midtown motors,29000.0,25700.0,Wed,Feb,2015.0
333137,Ford,F-150,Lariat,SuperCrew,automatic,wi,46.0,20261.0,white,gray,new look enterprises inc,35700.0,35000.0,Wed,Feb,2015.0
333142,Ford,F-150,XL,SuperCrew,automatic,fl,49.0,3923.0,white,gray,ford motor credit company llc,22200.0,24200.0,Wed,Mar,2015.0
333144,Ford,F-150,XL,SuperCrew,automatic,fl,37.0,56006.0,white,gray,ford motor credit company llc,17450.0,18700.0,Wed,Mar,2015.0
333146,Ford,F-150,Lariat,SuperCrew,automatic,mo,5.0,18261.0,blue,tan,o'fallon motorsports,36100.0,34900.0,Tue,Mar,2015.0
333148,Ford,F-150,Lariat,SuperCrew,automatic,az,5.0,5208.0,black,beige,first technology credit union,32500.0,33600.0,Thu,Feb,2015.0
333149,Ford,F-150,FX2,SuperCrew,automatic,ca,36.0,18002.0,gray,black,ford motor credit company llc pd,29700.0,31100.0,Thu,Mar,2015.0
333151,Ford,F-150,XLT,SuperCrew,automatic,wi,5.0,101151.0,white,tan,enterprise fleet management exchange  inc.,20600.0,19500.0,Wed,Feb,2015.0
333152,Ford,F-150,XLT,SuperCrew,automatic,pa,46.0,54834.0,black,gray,ford motor credit company llc,23800.0,25000.0,Wed,Feb,2015.0
333154,Ford,F-150,XLT,SuperCrew,automatic,wa,42.0,16034.0,blue,gray,ford motor credit company llc,26400.0,28500.0,Tue,Mar,2015.0
333155,Ford,F-150,SVT Raptor,SuperCrew,automatic,tn,39.0,53286.0,red,gray,harold mathews nissan inc,43300.0,45200.0,Wed,Mar,2015.0
333156,Ford,F-150,XLT,SuperCab,automatic,ut,27.0,92586.0,silver,gray,auto focus inc,22000.0,16500.0,Wed,Mar,2015.0
333160,Ford,F-150,XLT,SuperCrew,automatic,fl,38.0,21182.0,gray,gray,ford motor credit company llc,25800.0,26100.0,Thu,Feb,2015.0
333161,Ford,F-150,XLT,SuperCrew,automatic,oh,45.0,41551.0,black,gray,premium cars wholesale ltd,25500.0,23000.0,Tue,Mar,2015.0
333162,Ford,F-150,Platinum,SuperCrew,automatic,az,4.0,37973.0,silver,black,finishline services,34900.0,35700.0,Thu,Feb,2015.0
333163,Ford,F-150,FX4,SuperCab,automatic,wi,49.0,19910.0,blue,black,new look enterprises inc,28800.0,28400.0,Wed,Feb,2015.0
333322,Ford,F-150,FX4,SuperCrew,automatic,mi,5.0,17095.0,silver,black,larry hudson chevrolet buick gmc inc,34700.0,31000.0,Thu,Feb,2015.0
333324,Ford,F-150,Lariat,SuperCrew,automatic,fl,46.0,53811.0,white,tan,ford-lincoln dealer program,26100.0,28900.0,Fri,Feb,2015.0
333326,Ford,F-150,Lariat,SuperCrew,automatic,mi,49.0,39497.0,gray,black,grace motors,29200.0,28600.0,Thu,Feb,2015.0
333328,Ford,F-150,XLT,SuperCrew,automatic,mn,33.0,74670.0,gray,gray,west coast motor sales & leasing corp,21600.0,19900.0,Thu,Feb,2015.0
333529,Ford,F-150,XL,SuperCab,automatic,sc,1.0,119584.0,white,gray,anderson brothers bank,7450.0,5600.0,Thu,Mar,2015.0
333530,Ford,F-150,FX4,SuperCrew,automatic,mi,35.0,63925.0,white,black,grace motors,25200.0,23900.0,Thu,Feb,2015.0
333532,Ford,F-150,XLT,SuperCrew,automatic,tn,37.0,66762.0,silver,gray,midtown motors,22000.0,20600.0,Wed,Feb,2015.0
333701,Ford,F-150,XLT,SuperCrew,automatic,pa,33.0,48564.0,red,beige,richards motorcars inc,20600.0,19800.0,Fri,Feb,2015.0
333704,Ford,F-150,Lariat,SuperCrew,automatic,tx,37.0,50147.0,red,black,pm standley motorcars,23600.0,25400.0,Wed,Feb,2015.0
333783,Ford,F-150,Lariat,SuperCab,automatic,pa,3.0,63147.0,red,beige,richards motorcars inc,20100.0,18500.0,Fri,Feb,2015.0
333785,Ford,F-150,XLT,SuperCab,automatic,az,19.0,109483.0,white,tan,yates buick gmc inc,13350.0,12700.0,Thu,Feb,2015.0
334006,Ford,F-150,XLT,SuperCab,automatic,co,3.0,133219.0,green,tan,gmac smartlane dealers,8100.0,8600.0,Wed,Feb,2015.0
334007,Ford,F-150,XLT,SuperCab,automatic,fl,26.0,99161.0,white,gray,sam galloway ford lincoln,7600.0,8200.0,Tue,Feb,2015.0
334120,Ford,F-150,STX,SuperCab,automatic,tn,36.0,120763.0,silver,gray,midtown motors,8350.0,6900.0,Wed,Feb,2015.0
334233,Ford,F-150,XLT,Extended Cab,automatic,va,28.0,213643.0,black,beige,toyota of stafford,1850.0,2000.0,Thu,Feb,2015.0
334393,Ford,F-150,STX,SuperCab,automatic,mi,44.0,35223.0,black,gray,larry hudson chevrolet buick gmc inc,19400.0,18400.0,Thu,Feb,2015.0
334395,Ford,F-150,Lariat,SuperCrew,automatic,tn,38.0,21085.0,blue,black,t & s motors,34900.0,35500.0,Wed,Feb,2015.0
334396,Ford,F-150,FX4,SuperCrew,automatic,pa,48.0,38153.0,red,gray,queenston chev olds,32200.0,26200.0,Wed,Feb,2015.0
334397,Ford,F-150,XLT,SuperCab,automatic,pa,42.0,40440.0,white,gray,ford-lincoln dealer program,23500.0,24300.0,Wed,Feb,2015.0
334399,Ford,F-150,XLT,SuperCrew,automatic,pa,46.0,77678.0,black,gray,progressive ford inc,21500.0,21900.0,Wed,Feb,2015.0
334400,Ford,F-150,XLT,SuperCab,automatic,nj,42.0,17296.0,gray,gray,remarketing by ge/trumark financial credit union,25200.0,25300.0,Wed,Feb,2015.0
334402,Ford,F-150,XLT,SuperCrew,automatic,mi,49.0,36537.0,white,gray,automobiles paille inc,25800.0,24800.0,Thu,Feb,2015.0
335057,Ford,F-150,XLT,SuperCrew,automatic,fl,42.0,46584.0,blue,gray,car collection of tampa inc,24900.0,26800.0,Wed,Feb,2015.0
335059,Ford,F-150,XLT,SuperCrew,automatic,wa,32.0,62397.0,red,gray,toyota of olympia,21900.0,22700.0,Wed,Feb,2015.0
335060,Ford,F-150,XLT,SuperCab,automatic,mi,43.0,19071.0,blue,gray,larry hudson chevrolet buick gmc inc,25100.0,24200.0,Thu,Feb,2015.0
335061,Ford,F-150,Lariat,SuperCrew,automatic,ca,46.0,27230.0,black,black,ford motor credit company llc pd,29000.0,30400.0,Thu,Mar,2015.0
335062,Ford,F-150,XLT,SuperCab,automatic,tn,46.0,37038.0,gray,gray,ford motor credit company llc,23000.0,25400.0,Thu,Mar,2015.0
335063,Ford,F-150,Lariat,SuperCrew,automatic,mo,41.0,24081.0,blue,black,hendrick chevrolet shawnee mission,32600.0,33000.0,Wed,Feb,2015.0
335064,Ford,F-150,XLT,SuperCab,automatic,il,28.0,30184.0,silver,black,ford motor credit company llc,23800.0,21600.0,Thu,Mar,2015.0
335065,Ford,F-150,Platinum,SuperCrew,automatic,wa,45.0,73331.0,silver,brown,xcar inc,28400.0,29300.0,Wed,Feb,2015.0
335067,Ford,F-150,FX4,SuperCrew,automatic,ca,48.0,22302.0,gray,black,ford motor credit company llc pd,33300.0,35600.0,Thu,Mar,2015.0
335069,Ford,F-150,XL,SuperCrew,automatic,fl,49.0,89335.0,red,gray,donlen exchange services inc,14000.0,15400.0,Fri,Mar,2015.0
335071,Ford,F-150,FX4,SuperCrew,automatic,mi,49.0,59423.0,gray,black,larry hudson chevrolet buick gmc inc,29200.0,28600.0,Thu,Feb,2015.0
335072,Ford,F-150,Lariat,SuperCrew,automatic,mi,42.0,40430.0,red,tan,grace motors,29100.0,26000.0,Thu,Feb,2015.0
335073,Ford,F-150,XLT,SuperCab,automatic,tx,32.0,69076.0,white,gray,donlen corporation,16600.0,13100.0,Thu,Mar,2015.0
335074,Ford,F-150,Lariat,SuperCrew,automatic,ne,45.0,30420.0,gray,black,meyer automotive inc,30200.0,29400.0,Thu,Feb,2015.0
336162,Ford,F-150,XL,Regular Cab,automatic,nc,28.0,159576.0,white,gray,emkay inc,5000.0,6000.0,Tue,Mar,2015.0
336163,Ford,F-150,XL,SuperCab,automatic,tx,44.0,103523.0,white,gray,donlen corporation,10500.0,9800.0,Thu,Mar,2015.0
336164,Ford,F-150,FX4,SuperCrew,automatic,mi,41.0,35928.0,black,black,multi auto trading inc,28900.0,26200.0,Thu,Feb,2015.0
336169,Ford,F-150,FX4,SuperCrew,automatic,ca,5.0,49088.0,gray,gray,ford motor credit company llc pd,27600.0,32900.0,Thu,Mar,2015.0
336172,Ford,F-150,XL,SuperCab,automatic,tx,4.0,103926.0,white,gray,donlen corporation,10450.0,9800.0,Thu,Mar,2015.0
336174,Ford,F-150,XLT,SuperCrew,automatic,tx,31.0,69342.0,gray,gray,fairway ford henderson,18900.0,18000.0,Wed,Feb,2015.0
336175,Ford,F-150,Lariat,SuperCrew,automatic,tx,44.0,31790.0,gray,black,ford motor credit company llc,27200.0,27400.0,Wed,Mar,2015.0
336180,Ford,F-150,FX2,SuperCrew,automatic,mo,35.0,69845.0,gray,black,car city llc,21800.0,21500.0,Wed,Feb,2015.0
336183,Ford,F-150,XLT,SuperCrew,automatic,ga,36.0,41986.0,red,gray,young motors llc,22700.0,23100.0,Thu,Feb,2015.0
336185,Ford,F-150,XL,SuperCab,automatic,tx,42.0,98574.0,white,gray,donlen corporation,10850.0,10100.0,Thu,Mar,2015.0
336188,Ford,F-150,XL,SuperCab,automatic,tx,38.0,99808.0,white,gray,donlen corporation,10750.0,10500.0,Thu,Mar,2015.0
